"SUID","% Associated Genes","% Common Gene","%Genes Cluster #","All Associated Genes","Associated Genes Found","CEREBRAL_DOWNSTRAM_INFO","CEREBRAL_DOWNSTRAM_INFO_ALL","CEREBRAL_LOCALIZATION_INFO","CEREBRAL_LOCALIZATION_INFO_ALL","Cluster","Common Genes","ENSEMBL_GENE_ID","GOGroups","GOID","GOLevels","GOTerm","Group PValue","Group PValue Corrected with Bonferroni step down","name","Nr. Genes","Ontology Source","OverViewTerm","selected","shared name","Term PValue","Term PValue Corrected with Bonferroni step down","UniProtKB_AC","UNIQUE_ID"
"24326","51.1363639831543",,,"[ABAT, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1S, GABARAP, GABARAPL1, GABARAPL2, GABBR1, GABBR2, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GABRR1, GABRR2, GABRR3, GAD1, GAD2, GLS, GLS2, GLUL, GNAI1, GNAI2, GNAI3, GNAO1, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GPHN, HAP1, KCNJ6, NSF, PLCL1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, SLC12A5, SLC32A1, SLC38A1, SLC38A2, SLC38A3, SLC38A5, SLC6A1, SLC6A11, SLC6A13, SRC, TRAK2]","[ABAT, ADCY1, ADCY2, ADCY3, ADCY6, ADCY9, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1S, GABARAPL1, GABBR1, GABBR2, GABRA1, GABRA2, GABRA4, GABRA6, GABRB1, GABRB2, GABRB3, GABRG1, GABRG3, GABRP, GLUL, GNAI1, GNAO1, GNB4, GNB5, GNG12, GNG13, GNG2, GNG4, GNGT1, GNGT2, GPHN, HAP1, KCNJ6, NSF, PRKACB, PRKCA, SLC38A2, SLC6A1, SLC6A11, SRC]","","","","","","","","[Group14]","KEGG:04727","[-1]","GABAergic synapse","{Group14=7.913390330392247E-8}","{Group14=9.496068396470696E-7}","GABAergic%20synapse","45","KEGG_04.09.2018","FALSE","false","GABAergic%20synapse","2.0510584596899605E-4","0.04984072057046604","","KEGG:04727"
"24327",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000117013","KEGG:04725","KCNQ4","","KCNQ4","","","9132",,"","ASSOCIATED_GENE","false","9132",,,"[B3KQH8, P56696]","9132"
"24328",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000115665","KEGG:04725","SLC5A7","","SLC5A7","","","60482",,"","ASSOCIATED_GENE","false","60482",,,"[B2RCU2, B4DUU7, Q2T9H3, Q9GZV3]","60482"
"24329",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000185760","KEGG:04725","KCNQ5","","KCNQ5","","","56479",,"","ASSOCIATED_GENE","false","56479",,,"[Q9NR82]","56479"
"24330",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000087085","KEGG:04725","ACHE","","ACHE","","","43",,"","ASSOCIATED_GENE","false","43",,,"[P22303]","43"
"24331",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000184156","KEGG:04725","KCNQ3","","KCNQ3","","","3786",,"","ASSOCIATED_GENE","false","3786",,,"[O43525]","3786"
"24332",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000053918","KEGG:04725","KCNQ1","","KCNQ1","","","3784",,"","ASSOCIATED_GENE","false","3784",,,"[P51787, Q96AI9]","3784"
"24333",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000123700","KEGG:04725","KCNJ2","","KCNJ2","","","3759",,"","ASSOCIATED_GENE","false","3759",,,"[P63252]","3759"
"24334",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000117971","KEGG:04725","CHRNB4","","CHRNB4","","","1143",,"","ASSOCIATED_GENE","false","1143",,,"[P30926]","1143"
"24335",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000101204","KEGG:04725","CHRNA4","","CHRNA4","","","1137",,"","ASSOCIATED_GENE","false","1137",,,"[B4DK78, P43681, Q4VAQ3, Q59FV0]","1137"
"24336",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000080644","KEGG:04725","CHRNA3","","CHRNA3","","","1136",,"","ASSOCIATED_GENE","false","1136",,,"[P32297]","1136"
"24337",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000184984","KEGG:04810","CHRM5","","CHRM5","","","1133",,"","ASSOCIATED_GENE","false","1133",,,"[A0A024R9I2, P08912, Q8IVW0]","1133"
"24338",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000133019","KEGG:04810","CHRM3","","CHRM3","","","1131",,"","ASSOCIATED_GENE","false","1131",,,"[A0A024R3S2, P20309]","1131"
"24339",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000070748","KEGG:04725","CHAT","","CHAT","","","1103",,"","ASSOCIATED_GENE","false","1103",,,"[D3DX95, P28329, Q6LEN5, Q6LEN6]","1103"
"24340","54.46428680419922",,,"[ACHE, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, AKT1, AKT2, AKT3, ATF4, BCL2, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CAMK4, CHAT, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, CHRNA3, CHRNA4, CHRNA6, CHRNA7, CHRNB2, CHRNB4, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREB5, FOS, FYN, GNA11, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, HRAS, ITPR1, ITPR2, ITPR3, JAK2, KCNJ12, KCNJ14, KCNJ2, KCNJ3, KCNJ4, KCNJ6, KCNQ1, KCNQ2, KCNQ3, KCNQ4, KCNQ5, KRAS, MAP2K1, MAPK1, MAPK3, NRAS, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIK3R6, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, SLC18A3, SLC5A7]","[ACHE, ADCY1, ADCY2, ADCY3, ADCY6, ADCY9, AKT3, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1S, CAMK2D, CAMK2G, CHAT, CHRM3, CHRM5, CHRNA3, CHRNA4, CHRNB4, CREB1, CREB3L1, CREB3L2, CREB5, FYN, GNAI1, GNAO1, GNB4, GNB5, GNG12, GNG13, GNG2, GNG4, GNGT1, GNGT2, HRAS, ITPR1, ITPR2, JAK2, KCNJ2, KCNJ3, KCNJ6, KCNQ1, KCNQ3, KCNQ4, KCNQ5, KRAS, NRAS, PIK3CA, PIK3CB, PIK3CG, PIK3R1, PIK3R2, PIK3R5, PIK3R6, PLCB1, PLCB2, PLCB4, PRKACB, PRKCA, SLC5A7]","","","","","","","","[Group17]","KEGG:04725","[-1]","Cholinergic synapse","{Group17=6.126884245680504E-10}","{Group17=1.0415703217656857E-8}","Cholinergic%20synapse","61","KEGG_04.09.2018","TRUE","false","Cholinergic%20synapse","1.038159511907713E-6","2.709596326079131E-4","","KEGG:04725"
"24341",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000132326","KEGG:04713","PER2","","PER2","","","8864",,"","ASSOCIATED_GENE","false","8864",,,"[O15055]","8864"
"24342",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000198838","KEGG:04713","RYR3","","RYR3","","","6263",,"","ASSOCIATED_GENE","false","6263",,,"[A0A0U1RRH1, Q15413]","6263"
"24343",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000198626","KEGG:05414","RYR2","","RYR2","","","6262",,"","ASSOCIATED_GENE","false","6262",,,"[Q92736]","6262"
"24344",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000196218","KEGG:04713","RYR1","","RYR1","","","6261",,"","ASSOCIATED_GENE","false","6261",,,"[P21817]","6261"
"24345",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000108551","KEGG:04713","RASD1","","RASD1","","","51655",,"","ASSOCIATED_GENE","false","51655",,,"[Q9Y272]","51655"
"24346",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000089250","KEGG:04926","NOS1","","NOS1","","","4842",,"","ASSOCIATED_GENE","false","4842",,,"[A0PJJ7, B3VK56, B4DG68, P29475]","4842"
"24347",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000134640","KEGG:04713","MTNR1B","","MTNR1B","","","4544",,"","ASSOCIATED_GENE","false","4544",,,"[P49286]","4544"
"24348",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000157542","KEGG:05032","KCNJ6","","KCNJ6","","","3763",,"","ASSOCIATED_GENE","false","3763",,,"[P48051]","3763"
"24349",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000120457","KEGG:05032","KCNJ5","","KCNJ5","","","3762",,"","ASSOCIATED_GENE","false","3762",,,"[P48544]","3762"
"24350",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000162989","KEGG:05032","KCNJ3","","KCNJ3","","","3760",,"","ASSOCIATED_GENE","false","3760",,,"[D2X9V0, D2XBF0, P48549]","3760"
"24351",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000105464","KEGG:04713","GRIN2D","","GRIN2D","","","2906",,"","ASSOCIATED_GENE","false","2906",,,"[O15399, Q59G17]","2906"
"24352",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000152578","KEGG:04713","GRIA4","","GRIA4","","","2893",,"","ASSOCIATED_GENE","false","2893",,,"[P48058, Q1WWK6]","2893"
"24353",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000120251","KEGG:04713","GRIA2","","GRIA2","","","2891",,"","ASSOCIATED_GENE","false","2891",,,"[P42262]","2891"
"24354","51.04166793823242",,,"[ADCY1, ADCY10, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADCYAP1R1, CACNA1C, CACNA1D, CACNA1G, CACNA1H, CACNA1I, CALM1, CALM2, CALM3, CALML3, CALML4, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CREB1, FOS, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GRIA1, GRIA2, GRIA3, GRIA4, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GUCY1A1, GUCY1A2, GUCY1B1, ITPR1, ITPR3, KCNJ3, KCNJ5, KCNJ6, KCNJ9, MAPK1, MAPK3, MTNR1A, MTNR1B, NOS1, NOS1AP, PER1, PER2, PER3, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKG1, PRKG2, RASD1, RPS6KA5, RYR1, RYR2, RYR3]","[ADCY1, ADCY2, ADCY3, ADCY6, ADCY9, CACNA1C, CACNA1D, CACNA1H, CACNA1I, CALM1, CALML5, CAMK2D, CAMK2G, CREB1, GNAI1, GNAO1, GNB4, GNB5, GNG12, GNG13, GNG2, GNG4, GNGT1, GNGT2, GRIA2, GRIA4, GRIN2A, GRIN2B, GRIN2D, GUCY1A1, GUCY1A2, GUCY1B1, ITPR1, KCNJ3, KCNJ5, KCNJ6, MTNR1B, NOS1, PER2, PLCB1, PLCB2, PLCB4, PRKACB, PRKCA, RASD1, RPS6KA5, RYR1, RYR2, RYR3]","","","","","","","","[Group17]","KEGG:04713","[-1]","Circadian entrainment","{Group17=6.126884245680504E-10}","{Group17=1.0415703217656857E-8}","Circadian%20entrainment","49","KEGG_04.09.2018","FALSE","false","Circadian%20entrainment","1.495087094042049E-4","0.0366296338040302","","KEGG:04713"
"24355",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000076928","KEGG:05200","ARHGEF1","","ARHGEF1","","","9138",,"","ASSOCIATED_GENE","false","9138",,,"[A0A024R0R1, Q92888]","9138"
"24356",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000118640","KEGG:04611","VAMP8","","VAMP8","","","8673",,"","ASSOCIATED_GENE","false","8673",,,"[B8ZZT4, Q9BV40]","8673"
"24357",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000149781","KEGG:04611","FERMT3","","FERMT3","","","83706",,"","ASSOCIATED_GENE","false","83706",,,"[Q86UX7]","83706"
"24358",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000059377","KEGG:04611","TBXAS1","","TBXAS1","","","6916",,"","ASSOCIATED_GENE","false","6916",,,"[A0A0A0MSK3, A0A0C4DH47, B4DVP1, P24557, Q53F23]","6916"
"24359",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000167323","KEGG:04611","STIM1","","STIM1","","","6786",,"","ASSOCIATED_GENE","false","6786",,,"[G0XQ39, Q13586]","6786"
"24360",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000169313","KEGG:04611","P2RY12","","P2RY12","","","64805",,"","ASSOCIATED_GENE","false","64805",,,"[A8K7T1, Q9H244]","64805"
"24361",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000095303","KEGG:04611","PTGS1","","PTGS1","","","5742",,"","ASSOCIATED_GENE","false","5742",,,"[A0A087X296, P23219]","5742"
"24362",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000160013","KEGG:04611","PTGIR","","PTGIR","","","5739",,"","ASSOCIATED_GENE","false","5739",,,"[P43119]","5739"
"24363",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000254087","KEGG:04611","LYN","","LYN","","","4067",,"","ASSOCIATED_GENE","false","4067",,,"[A8K379, P07948, Q6NUK7]","4067"
"24364",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000123104","KEGG:04725","ITPR2","","ITPR2","","","3709",,"","ASSOCIATED_GENE","false","3709",,,"[Q14571]","3709"
"24365",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 4.Nuclear Membrane, 5.Nucleus","","","ENSG00000150995","KEGG:04725","ITPR1","","ITPR1","","","3708",,"","ASSOCIATED_GENE","false","3708",,,"[B4DER3, B4DGH1, Q14643, Q59H91]","3708"
"24366",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000061918","KEGG:04713","GUCY1B1","","GUCY1B1","","","2983",,"","ASSOCIATED_GENE","false","2983",,,"[B7Z685, B7Z6G8, B7Z9H9, D6RC99, E9PCN2, Q02153]","2983"
"24367",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000164116","KEGG:04713","GUCY1A1","","GUCY1A1","","","2982",,"","ASSOCIATED_GENE","false","2982",,,"[B3KU69, Q02108]","2982"
"24368",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000152402","KEGG:04713","GUCY1A2","","GUCY1A2","","","2977",,"","ASSOCIATED_GENE","false","2977",,,"[P33402]","2977"
"24369",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000171557","KEGG:04611","FGG","","FGG","","","2266",,"","ASSOCIATED_GENE","false","2266",,,"[A0A140VJJ6, P02679]","2266"
"24370",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000171564","KEGG:04611","FGB","","FGB","","","2244",,"","ASSOCIATED_GENE","false","2244",,,"[P02675, V9HVY1]","2244"
"24371",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000171560","KEGG:04611","FGA","","FGA","","","2243",,"","ASSOCIATED_GENE","false","2243",,,"[P02671]","2243"
"24372",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000168542","KEGG:04926","COL3A1","","COL3A1","","","1281",,"","ASSOCIATED_GENE","false","1281",,,"[P02461]","1281"
"24373","50.4065055847168",,,"[ACTB, ACTG1, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, AKT1, AKT2, AKT3, APBB1IP, ARHGAP35, ARHGEF1, ARHGEF12, BTK, COL1A1, COL1A2, COL3A1, F2R, F2RL3, FCER1G, FCGR2A, FERMT3, FGA, FGB, FGG, FYN, GNA13, GNAI1, GNAI2, GNAI3, GNAQ, GNAS, GP1BA, GP1BB, GP5, GP6, GP9, GUCY1A1, GUCY1A2, GUCY1B1, ITGA2, ITGA2B, ITGB1, ITGB3, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, LCP2, LYN, MAPK1, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MYL12A, MYL12B, MYLK, MYLK2, MYLK3, MYLK4, NOS3, ORAI1, P2RX1, P2RY1, P2RY12, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIK3R6, PLA2G4A, PLA2G4B, PLA2G4C, PLA2G4D, PLA2G4E, PLA2G4F, PLCB1, PLCB2, PLCB3, PLCB4, PLCG2, PPP1CA, PPP1CB, PPP1CC, PPP1R12A, PRKACA, PRKACB, PRKACG, PRKCI, PRKCZ, PRKG1, PRKG2, PTGIR, PTGS1, RAP1A, RAP1B, RASGRP1, RASGRP2, RHOA, ROCK1, ROCK2, SNAP23, SRC, STIM1, SYK, TBXA2R, TBXAS1, TLN1, TLN2, VAMP8, VASP, VWF]","[ACTB, ADCY1, ADCY2, ADCY3, ADCY6, ADCY9, AKT3, ARHGEF1, ARHGEF12, COL1A1, COL1A2, COL3A1, FERMT3, FGA, FGB, FGG, FYN, GNAI1, GP6, GUCY1A1, GUCY1A2, GUCY1B1, ITGA2, ITGA2B, ITGB1, ITGB3, ITPR1, ITPR2, LYN, MAPK12, MYLK, MYLK3, NOS3, P2RY12, PIK3CA, PIK3CB, PIK3CG, PIK3R1, PIK3R2, PIK3R5, PIK3R6, PLA2G4A, PLCB1, PLCB2, PLCB4, PLCG2, PPP1R12A, PRKACB, PRKCI, PRKCZ, PTGIR, PTGS1, RAP1A, RASGRP2, SRC, STIM1, SYK, TBXAS1, TLN1, TLN2, VAMP8, VWF]","","","","","","","","[Group08]","KEGG:04611","[-1]","Platelet activation","{Group08=2.31350443902148E-5}","{Group08=1.619453107315036E-4}","Platelet%20activation","62","KEGG_04.09.2018","TRUE","false","Platelet%20activation","2.31350443902148E-5","0.005876301275114559","","KEGG:04611"
"24374",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000106299","KEGG:04810","WASL","","WASL","","","8976",,"","ASSOCIATED_GENE","false","8976",,,"[O00401]","8976"
"24375",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular, 5.Nucleus","","","ENSG00000112290","KEGG:04810","WASF1","","WASF1","","","8936",,"","ASSOCIATED_GENE","false","8936",,,"[Q92558]","8936"
"24376",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000140575","KEGG:04810","IQGAP1","","IQGAP1","","","8826",,"","ASSOCIATED_GENE","false","8826",,,"[A0A024RC65, P46940]","8826"
"24377",,,,"","","Transcription Factor Complex","Transcription Factor Complex","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000152284","KEGG:05412","TCF7L1","","TCF7L1","","","83439",,"","ASSOCIATED_GENE","false","83439",,,"[Q9HCS4]","83439"
"24378",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000176105","KEGG:04520","YES1","","YES1","","","7525",,"","ASSOCIATED_GENE","false","7525",,,"[P07947]","7525"
"24379",,,,"","","Transcription Factor Complex","Transcription Factor Complex","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000148737","KEGG:05412","TCF7L2","","TCF7L2","","","6934",,"","ASSOCIATED_GENE","false","6934",,,"[A0A0A0MTL7, A0A0D9SGH8, C6ZRJ7, C6ZRK1, C6ZRK2, C6ZRK5, E2GH13, E2GH16, E2GH18, E2GH26, Q5VVR7, Q6FHW4, Q9NQB0]","6934"
"24380",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000019549","KEGG:04520","SNAI2","","SNAI2","","","6591",,"","ASSOCIATED_GENE","false","6591",,,"[O43623]","6591"
"24381",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000173482","KEGG:04520","PTPRM","","PTPRM","","","5797",,"","ASSOCIATED_GENE","false","5797",,,"[P28827]","5797"
"24382",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000149177","KEGG:04520","PTPRJ","","PTPRJ","","","5795",,"","ASSOCIATED_GENE","false","5795",,,"[Q12913, Q9NPR5]","5795"
"24383",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane","","","ENSG00000142949","KEGG:04520","PTPRF","","PTPRF","","","5792",,"","ASSOCIATED_GENE","false","5792",,,"[G1UI20, P10586]","5792"
"24384",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000127329","KEGG:04520","PTPRB","","PTPRB","","","5787",,"","ASSOCIATED_GENE","false","5787",,,"[F8VU56, P23467, Q68D73, Q86VA4]","5787"
"24385",,,,"","","Transcription Factor Complex","Transcription Factor Complex","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000141646","KEGG:05200","SMAD4","","SMAD4","","","4089",,"","ASSOCIATED_GENE","false","4089",,,"[A0A024R274, Q13485]","4089"
"24386",,,,"","","Transcription Factor Complex","Transcription Factor Complex","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 4.Nuclear Membrane, 5.Nucleus","","","ENSG00000166949","KEGG:05200","SMAD3","","SMAD3","","","4088",,"","ASSOCIATED_GENE","false","4088",,,"[A0A024R5Z3, P84022, Q9P0T0]","4088"
"24387",,,,"","","Transcription Factor Complex","Transcription Factor Complex","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000175387","KEGG:05200","SMAD2","","SMAD2","","","4087",,"","ASSOCIATED_GENE","false","4087",,,"[B7Z5N5, Q15796, Q53XR6]","4087"
"24388",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000136153","KEGG:04520","LMO7","","LMO7","","","4008",,"","ASSOCIATED_GENE","false","4008",,,"[A0A0A0MTE2, E9PMT2, F8J2B5, F8WD26, Q8WWI1]","4008"
"24389",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000183230","KEGG:05412","CTNNA3","","CTNNA3","","","29119",,"","ASSOCIATED_GENE","false","29119",,,"[A8K141, Q8WW10, Q9UI47]","29119"
"24390",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000151422","KEGG:04520","FER","","FER","","","2241",,"","ASSOCIATED_GENE","false","2241",,,"[P16591, Q6PEJ9, W0S0X4, W0S1B5]","2241"
"24391",,,,"","","Transcription Factor Complex","Transcription Factor Complex","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000100393","KEGG:05211","EP300","","EP300","","","2033",,"","ASSOCIATED_GENE","false","2033",,,"[Q09472, Q7Z6C1]","2033"
"24392",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000044115","KEGG:05412","CTNNA1","","CTNNA1","","","1495",,"","ASSOCIATED_GENE","false","1495",,,"[B4DKT9, B4DU00, G3XAM7, P35221]","1495"
"24393",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000101266","KEGG:04520","CSNK2A1","","CSNK2A1","","","1457",,"","ASSOCIATED_GENE","false","1457",,,"[P68400]","1457"
"24394",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000005339","KEGG:05211","CREBBP","","CREBBP","","","1387",,"","ASSOCIATED_GENE","false","1387",,,"[Q92793]","1387"
"24395",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000117155","KEGG:04520","SSX2IP","","SSX2IP","","","117178",,"","ASSOCIATED_GENE","false","117178",,,"[B7ZB07, Q9Y2D8]","117178"
"24396",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000095637","KEGG:04520","SORBS1","","SORBS1","","","10580",,"","ASSOCIATED_GENE","false","10580",,,"[B4DTX5, Q9BX66]","10580"
"24397",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000175866","KEGG:04810","BAIAP2","","BAIAP2","","","10458",,"","ASSOCIATED_GENE","false","10458",,,"[I3L4C2, Q9UQB8]","10458"
"24398",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000158195","KEGG:04810","WASF2","","WASF2","","","10163",,"","ASSOCIATED_GENE","false","10163",,,"[Q9Y6W5]","10163"
